INDICATOR,name,SEX,URBANIZATION,AGE,COMP_BREAKDOWN_1,INDICATOR_ROOT,UNIT_MEASURE,UNIT_TYPE,INDICATOR_ROOT_NAME,economy,Country name,Indicator name,Region,Income group,Lending category,is_valid,Year,Value
UIS.XGDP.0.FSGOV,Government expenditure on pre-primary education as % of GDP (%),_T,_T,_T,_Z,UIS.XGDP.0.FSGOV,SHARE,NUMBER,Government expenditure on pre-primary education as % of GDP (%),ZMB,Zambia,Government expenditure on pre-primary education as a percentage of GDP (%),Sub-Saharan Africa,Lower middle income,IDA,true,2017,0.01503000035882
UIS.XSPENDP.0.FDPUB.FNCAP,Capital expenditure as % of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.0.FDPUB.FNCAP,SHARE,NUMBER,Capital expenditure as % of total expenditure in pre-primary public institutions (%),ZMB,Zambia,Capital expenditure as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,true,2017,12.71214008331299
UIS.XSPENDP.2.FDPUB.FNCAP,Capital expenditure as % of total expenditure in lower secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.2.FDPUB.FNCAP,SHARE,NUMBER,Capital expenditure as % of total expenditure in lower secondary public institutions (%),ZMB,Zambia,Capital expenditure as a percentage of total expenditure in lower secondary public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,true,2017,55.03427886962891
UIS.XSPENDP.23.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.23.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%),ZMB,Zambia,Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,true,2017,67.42109680175781
UIS.XSPENDP.3.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.3.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%),ZMB,Zambia,Teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,true,2017,82.69570922851562
UIS.X.PPP.02.FSGOV,"Government expenditure on pre-primary education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.02.FSGOV,PP_CUR,NUMBER,"Government expenditure on pre-primary education, PPP$ (millions)",ZWE,Zimbabwe,"Government expenditure on pre-primary education, PPP$ (millions)",Sub-Saharan Africa,Lower middle income,Blend,true,2014,44.06480026245117
UIS.X.PPP.FSGOV,"Government expenditure on education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.FSGOV,PP_CUR,NUMBER,"Government expenditure on education, PPP$ (millions)",ZWE,Zimbabwe,"Government expenditure on education, PPP$ (millions)",Sub-Saharan Africa,Lower middle income,Blend,true,2018,758.4324340820312
UIS.X.PPPCONST.1.FSGOV,"Government expenditure on primary education, constant PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPPCONST.1.FSGOV,PP_CUR,NUMBER,"Government expenditure on primary education, constant PPP$ (millions)",ZWE,Zimbabwe,"Government expenditure on primary education, constant PPP$ (millions)",Sub-Saharan Africa,Lower middle income,Blend,true,2014,1038.716186523438
UIS.X.PPPCONST.2.FSGOV,"Government expenditure on lower secondary education, constant PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPPCONST.2.FSGOV,PP_CUR,NUMBER,"Government expenditure on lower secondary education, constant PPP$ (millions)",ZWE,Zimbabwe,"Government expenditure on lower secondary education, constant PPP$ (millions)",Sub-Saharan Africa,Lower middle income,Blend,true,2014,284.9073181152344
UIS.X.US.2T3.FSGOV,"Government expenditure on secondary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.2T3.FSGOV,USD,NUMBER,"Government expenditure on secondary education, US$ (millions)",ZWE,Zimbabwe,"Government expenditure on secondary education, US$ (millions)",Sub-Saharan Africa,Lower middle income,Blend,true,2014,321.510986328125
UIS.X.US.FSGOV,"Government expenditure on education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.FSGOV,USD,NUMBER,"Government expenditure on education, US$ (millions)",ZWE,Zimbabwe,"Government expenditure on education, US$ (millions)",Sub-Saharan Africa,Lower middle income,Blend,true,2018,700.366455078125
UIS.X.USCONST.1.FSGOV,"Government expenditure on primary education, constant US$ (millions)",_T,_T,_T,_Z,UIS.X.USCONST.1.FSGOV,USD,NUMBER,"Government expenditure on primary education, constant US$ (millions)",ZWE,Zimbabwe,"Government expenditure on primary education, constant US$ (millions)",Sub-Saharan Africa,Lower middle income,Blend,true,2014,789.468994140625
UIS.XSPENDP.2.FDPUB.FNCUR,Current expenditure as % of total expenditure in lower secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.2.FDPUB.FNCUR,SHARE,NUMBER,Current expenditure as % of total expenditure in lower secondary public institutions (%),ZWE,Zimbabwe,Current expenditure as a percentage of total expenditure in lower secondary public institutions (%),Sub-Saharan Africa,Lower middle income,Blend,true,2014,99.71572113037108
UIS.XSPENDP.4.FDPUB.FNNONS,Current expenditure other than staff compensation as % of total expenditure in post-secondary non-tertiary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.4.FDPUB.FNNONS,SHARE,NUMBER,Current expenditure other than staff compensation as % of total expenditure in post-secondary non-tertiary public institutions (%),ZWE,Zimbabwe,Current expenditure other than staff compensation as a percentage of total expenditure in post-secondary non-tertiary public institutions (%),Sub-Saharan Africa,Lower middle income,Blend,true,2009,42.05109024047852
UIS.XUNIT.GDPCAP.3.FSGOV,Initial government funding per upper secondary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.3.FSGOV,SHARE,NUMBER,Initial government funding per upper secondary student as a percentage of GDP per capita,ZWE,Zimbabwe,Initial government funding per upper secondary student as a percentage of GDP per capita,Sub-Saharan Africa,Lower middle income,Blend,true,2013,22.58596038818359
UIS.XUNIT.PPPCONST.02.FSGOV,"Initial government funding per pre-primary student, constant PPP$",_T,_T,_T,_Z,UIS.XUNIT.PPPCONST.02.FSGOV,USD_CONST,NUMBER,"Initial government funding per pre-primary student, constant PPP$",ZWE,Zimbabwe,"Initial government funding per pre-primary student, constant PPP$",Sub-Saharan Africa,Lower middle income,Blend,true,2013,111.4290771484375
UIS.XUNIT.PPPCONST.5T8.FSGOV,"Initial government funding per tertiary student, constant PPP$",_T,_T,_T,_Z,UIS.XUNIT.PPPCONST.5T8.FSGOV,USD_CONST,NUMBER,"Initial government funding per tertiary student, constant PPP$",ZWE,Zimbabwe,"Initial government funding per tertiary student, constant PPP$",Sub-Saharan Africa,Lower middle income,Blend,true,2013,4220.47607421875
UIS.X.PPP.1.FSGOV,"Government expenditure on primary education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.1.FSGOV,PP_CUR,NUMBER,"Government expenditure on primary education, PPP$ (millions)",ABW,Aruba,"Government expenditure on primary education, PPP$ (millions)",Latin America & Caribbean,High income,,true,2016,59.57529830932617
UIS.X.US.02.FSGOV,"Government expenditure on pre-primary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.02.FSGOV,USD,NUMBER,"Government expenditure on pre-primary education, US$ (millions)",ABW,Aruba,"Government expenditure on pre-primary education, US$ (millions)",Latin America & Caribbean,High income,,true,2016,9.3264799118042
UIS.X.USCONST.3.FSGOV,"Government expenditure on upper secondary education, constant US$ (millions)",_T,_T,_T,_Z,UIS.X.USCONST.3.FSGOV,USD,NUMBER,"Government expenditure on upper secondary education, constant US$ (millions)",ABW,Aruba,"Government expenditure on upper secondary education, constant US$ (millions)",Latin America & Caribbean,High income,,true,2002,18.74937057495117
UIS.XSPENDP.1.FDPUB.FNS,All staff compensation as % of total expenditure in primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.1.FDPUB.FNS,SHARE,NUMBER,All staff compensation as % of total expenditure in primary public institutions (%),ABW,Aruba,All staff compensation as a percentage of total expenditure in primary public institutions (%),Latin America & Caribbean,High income,,true,2016,93.65634918212892
UIS.XUNIT.GDPCAP.02.FSGOV,Initial government funding per pre-primary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.02.FSGOV,SHARE,NUMBER,Initial government funding per pre-primary student as a percentage of GDP per capita,ABW,Aruba,Initial government funding per pre-primary student as a percentage of GDP per capita,Latin America & Caribbean,High income,,true,2014,12.54738998413086
UIS.XUNIT.GDPCAP.2.FSGOV,Initial government funding per lower secondary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.2.FSGOV,SHARE,NUMBER,Initial government funding per lower secondary student as a percentage of GDP per capita,ABW,Aruba,Initial government funding per lower secondary student as a percentage of GDP per capita,Latin America & Caribbean,High income,,true,2002,18.15777969360352
UIS.X.PPP.2T4.V.FSGOV,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.2T4.V.FSGOV,PP_CUR,NUMBER,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, PPP$ (millions)",AFG,Afghanistan,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, PPP$ (millions)","Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,true,2017,57.16646957397461
UIS.X.USCONST.3.FSGOV,"Government expenditure on upper secondary education, constant US$ (millions)",_T,_T,_T,_Z,UIS.X.USCONST.3.FSGOV,USD,NUMBER,"Government expenditure on upper secondary education, constant US$ (millions)",AFG,Afghanistan,"Government expenditure on upper secondary education, constant US$ (millions)","Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,true,2017,57.57155990600586
UIS.XSPENDP.0.FDPUB.FNCUR,Current expenditure as % of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.0.FDPUB.FNCUR,SHARE,NUMBER,Current expenditure as % of total expenditure in pre-primary public institutions (%),AFG,Afghanistan,Current expenditure as a percentage of total expenditure in pre-primary public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,true,2017,0.0
UIS.XSPENDP.2.FDPUB.FNNTS,Non-teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.2.FDPUB.FNNTS,SHARE,NUMBER,Non-teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),AFG,Afghanistan,Non-teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,true,2017,19.65844917297363
UIS.XUNIT.GDPCAP.23.FSGOV,Initial government funding per secondary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.23.FSGOV,SHARE,NUMBER,Initial government funding per secondary student as a percentage of GDP per capita,AFG,Afghanistan,Initial government funding per secondary student as a percentage of GDP per capita,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,true,2017,11.8815803527832
UIS.X.PPPCONST.4.FSGOV,"Government expenditure on post-secondary non-tertiary education, constant PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPPCONST.4.FSGOV,PP_CUR,NUMBER,"Government expenditure on post-secondary non-tertiary education, constant PPP$ (millions)",AGO,Angola,"Government expenditure on post-secondary non-tertiary education, constant PPP$ (millions)",Sub-Saharan Africa,Lower middle income,IBRD,true,2010,0.0
UIS.X.US.02.FSGOV,"Government expenditure on pre-primary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.02.FSGOV,USD,NUMBER,"Government expenditure on pre-primary education, US$ (millions)",AGO,Angola,"Government expenditure on pre-primary education, US$ (millions)",Sub-Saharan Africa,Lower middle income,IBRD,true,2006,161.7557830810547
UIS.X.US.3.FSGOV,"Government expenditure on upper secondary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.3.FSGOV,USD,NUMBER,"Government expenditure on upper secondary education, US$ (millions)",AGO,Angola,"Government expenditure on upper secondary education, US$ (millions)",Sub-Saharan Africa,Lower middle income,IBRD,true,2005,249.6269226074219
UIS.X.USCONST.UK.FSGOV,"Government expenditure on education not specified by level, constant US$ (millions)",_T,_T,_T,_Z,UIS.X.USCONST.UK.FSGOV,USD,NUMBER,"Government expenditure on education not specified by level, constant US$ (millions)",AGO,Angola,"Government expenditure on education not specified by level, constant US$ (millions)",Sub-Saharan Africa,Lower middle income,IBRD,true,2006,38.62720108032227
UIS.X.PPP.2.FSGOV,"Government expenditure on lower secondary education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.2.FSGOV,PP_CUR,NUMBER,"Government expenditure on lower secondary education, PPP$ (millions)",ALB,Albania,"Government expenditure on lower secondary education, PPP$ (millions)",Europe & Central Asia,Upper middle income,IBRD,true,2019,287.4535827636719
UIS.X.US.2T3.FSGOV,"Government expenditure on secondary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.2T3.FSGOV,USD,NUMBER,"Government expenditure on secondary education, US$ (millions)",ALB,Albania,"Government expenditure on secondary education, US$ (millions)",Europe & Central Asia,Upper middle income,IBRD,true,2019,135.6169738769531
UIS.XSPENDP.2.FDPUB.FNNTS,Non-teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.2.FDPUB.FNNTS,SHARE,NUMBER,Non-teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),ALB,Albania,Non-teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),Europe & Central Asia,Upper middle income,IBRD,true,2020,4.556610107421875
UIS.XSPENDP.3.FDPUB.FNCUR,Current expenditure as % of total expenditure in upper-secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.3.FDPUB.FNCUR,SHARE,NUMBER,Current expenditure as % of total expenditure in upper-secondary public institutions (%),ALB,Albania,Current expenditure as a percentage of total expenditure in upper-secondary public institutions (%),Europe & Central Asia,Upper middle income,IBRD,true,2020,75.83428192138672
UIS.XSPENDP.3.FDPUB.FNNONS,Current expenditure other than staff compensation as % of total expenditure in upper secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.3.FDPUB.FNNONS,SHARE,NUMBER,Current expenditure other than staff compensation as % of total expenditure in upper secondary public institutions (%),ALB,Albania,Current expenditure other than staff compensation as a percentage of total expenditure in upper secondary public institutions (%),Europe & Central Asia,Upper middle income,IBRD,true,2020,20.02301025390625
UIS.XSPENDP.3.FDPUB.FNNTS,Non-teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.3.FDPUB.FNNTS,SHARE,NUMBER,Non-teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%),ALB,Albania,Non-teaching staff compensation as a percentage of total expenditure in upper secondary public institutions (%),Europe & Central Asia,Upper middle income,IBRD,true,2020,0.0
UIS.XSPENDP.4.FDPUB.FNS,All staff compensation as % of total expenditure in post-secondary non-tertiary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.4.FDPUB.FNS,SHARE,NUMBER,All staff compensation as % of total expenditure in post-secondary non-tertiary public institutions (%),ALB,Albania,All staff compensation as a percentage of total expenditure in post-secondary non-tertiary public institutions (%),Europe & Central Asia,Upper middle income,IBRD,true,2013,0.0
